,activity,before_break,date,event,h1,h2,h3,h4,h5,player,type
4139,skell vs. def,True,2017-08-04 10:20:00,fall camp practice #5,0.016666666666666666,0.0,0.0,0.008333333333333333,0.0,tight end,camp
4138,line games,True,2017-08-04 10:20:00,fall camp practice #5,0.05555555555555555,0.0,0.0,0.0,0.0,def end,camp
4135,team situation,True,2017-08-04 10:30:00,fall camp practice #5,0.01111111111111111,0.0,0.0,0.0,0.0,def tackle,camp
4137,team situation,True,2017-08-04 10:30:00,fall camp practice #5,0.0,0.01,0.0,0.0,0.0,tight end,camp
4136,team situation,True,2017-08-04 10:30:00,fall camp practice #5,0.01111111111111111,0.0,0.0,0.0,0.0,cornerback,camp
4134,team situation,True,2017-08-04 10:35:00,fall camp practice #5,0.01111111111111111,0.01111111111111111,0.0,0.0,0.0,def end,camp
4133,team situation,True,2017-08-04 10:35:00,fall camp practice #5,0.0,0.0,0.01111111111111111,0.0,0.0,safety,camp
4132,team situation,True,2017-08-04 10:35:00,fall camp practice #5,0.0,0.0,0.01,0.0,0.0,running back,camp
4131,team situation,True,2017-08-04 10:35:00,fall camp practice #5,0.0,0.01111111111111111,0.0,0.0,0.0,linebacker,camp
4130,team situation,True,2017-08-04 10:35:00,fall camp practice #5,0.01111111111111111,0.0,0.0,0.0,0.0,def tackle,camp
4129,team situation,True,2017-08-04 10:35:00,fall camp practice #5,0.01,0.0,0.0,0.0,0.0,tight end,camp
4128,team situation,True,2017-08-04 10:35:00,fall camp practice #5,0.0,0.01,0.0,0.0,0.0,running back,camp
4127,team situation,False,2017-08-04 10:40:00,fall camp practice #5,0.01111111111111111,0.0,0.01111111111111111,0.0,0.0,linebacker,camp
4126,team situation,False,2017-08-04 10:40:00,fall camp practice #5,0.01,0.01,0.0,0.0,0.0,off guard,camp
4125,skell vs. offense,False,2017-08-04 10:50:00,fall camp practice #5,0.0,0.013888888888888888,0.0,0.0,0.0,cornerback,camp
4124,skell vs. def,False,2017-08-04 10:50:00,fall camp practice #5,0.0,0.0,0.008333333333333333,0.0,0.0,wide receiver,camp
4123,pass rush,False,2017-08-04 10:50:00,fall camp practice #5,0.027777777777777776,0.0,0.0,0.0,0.0,def tackle,camp
4122,skell vs. def,False,2017-08-04 10:50:00,fall camp practice #5,0.0,0.008333333333333333,0.0,0.0,0.0,tight end,camp
4119,pass rush,False,2017-08-04 10:55:00,fall camp practice #5,0.0,0.027777777777777776,0.0,0.0,0.0,def tackle,camp
4120,skell vs. def,False,2017-08-04 10:55:00,fall camp practice #5,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0,tight end,camp
4121,skell vs. offense,False,2017-08-04 10:55:00,fall camp practice #5,0.013888888888888888,0.0,0.0,0.0,0.0,linebacker,camp
4118,team w/ 3s,False,2017-08-04 11:00:00,fall camp practice #5,0.0125,0.0125,0.0125,0.0125,0.0,tight end,camp
4116,team vs. offense,False,2017-08-04 11:05:00,fall camp practice #5,0.005555555555555555,0.005555555555555555,0.0,0.0,0.0,linebacker,camp
4115,team vs. offense,False,2017-08-04 11:05:00,fall camp practice #5,0.005555555555555555,0.005555555555555555,0.0,0.0,0.0,safety,camp
4114,team vs. def,False,2017-08-04 11:05:00,fall camp practice #5,0.0,0.0,0.005,0.0,0.0,off guard,camp
4113,team vs. offense,False,2017-08-04 11:05:00,fall camp practice #5,0.0,0.0,0.0,0.0,0.005555555555555555,def end,camp
4112,team vs. def,False,2017-08-04 11:05:00,fall camp practice #5,0.005,0.0,0.0,0.0,0.0,off tackle,camp
4117,team vs. offense,False,2017-08-04 11:05:00,fall camp practice #5,0.0,0.005555555555555555,0.0,0.0,0.0,def tackle,camp
4111,team vs. offense,False,2017-08-04 11:10:00,fall camp practice #5,0.005555555555555555,0.01111111111111111,0.0,0.005555555555555555,0.0,def end,camp
4110,team vs. offense,False,2017-08-04 11:10:00,fall camp practice #5,0.005555555555555555,0.0,0.0,0.0,0.0,linebacker,camp
4109,team vs. def,False,2017-08-04 11:10:00,fall camp practice #5,0.01,0.0,0.005,0.0,0.0,tight end,camp
4108,team vs. def,False,2017-08-04 11:10:00,fall camp practice #5,0.005,0.0,0.0,0.0,0.0,off guard,camp
4107,team vs. def,False,2017-08-04 11:10:00,fall camp practice #5,0.0,0.005,0.0,0.0,0.0,off guard,camp
4106,team vs. offense,False,2017-08-04 11:10:00,fall camp practice #5,0.005555555555555555,0.0,0.0,0.0,0.0,linebacker,camp
4099,team vs. offense,False,2017-08-04 11:15:00,fall camp practice #5,0.01111111111111111,0.0,0.0,0.0,0.0,cornerback,camp
4100,team vs. offense,False,2017-08-04 11:15:00,fall camp practice #5,0.0,0.005555555555555555,0.0,0.0,0.0,def end,camp
4101,team vs. def,False,2017-08-04 11:15:00,fall camp practice #5,0.0,0.0,0.005,0.0,0.0,tight end,camp
4102,team vs. offense,False,2017-08-04 11:15:00,fall camp practice #5,0.0,0.0,0.005555555555555555,0.0,0.0,linebacker,camp
4104,team vs. def,False,2017-08-04 11:15:00,fall camp practice #5,0.01,0.0,0.0,0.0,0.0,off guard,camp
4105,team vs. offense,False,2017-08-04 11:15:00,fall camp practice #5,0.005555555555555555,0.0,0.0,0.0,0.0,linebacker,camp
4103,team vs. offense,False,2017-08-04 11:15:00,fall camp practice #5,0.0,0.0,0.005555555555555555,0.0,0.0,safety,camp
4098,team vs. offense,False,2017-08-04 11:20:00,fall camp practice #5,0.005555555555555555,0.0,0.0,0.0,0.0,def tackle,camp
4097,team vs. def,False,2017-08-04 11:20:00,fall camp practice #5,0.0,0.0,0.005,0.0,0.0,running back,camp
4096,team vs. def,False,2017-08-04 11:20:00,fall camp practice #5,0.0,0.0,0.005,0.0,0.0,tight end,camp
4095,team vs. def,False,2017-08-04 11:20:00,fall camp practice #5,0.01,0.0,0.0,0.0,0.0,off guard,camp
4094,team vs. offense,False,2017-08-04 11:20:00,fall camp practice #5,0.005555555555555555,0.0,0.005555555555555555,0.0,0.0,def end,camp
4093,team vs. def,False,2017-08-04 11:20:00,fall camp practice #5,0.005,0.0,0.0,0.0,0.0,off tackle,camp
4092,team vs. def,False,2017-08-04 11:20:00,fall camp practice #5,0.005,0.0,0.0,0.0,0.0,off guard,camp
4091,team vs. def,False,2017-08-04 11:25:00,fall camp practice #5,0.0,0.005,0.005,0.0,0.0,off guard,camp
4090,pre,True,2017-08-06 11:45:00,fall camp practice #6,0.0,0.0,0.005555555555555555,0.0,0.0,def end,camp
4089,pre,True,2017-08-06 11:45:00,fall camp practice #6,0.01,0.0,0.0,0.0,0.0,off tackle,camp
4088,pat/fg,True,2017-08-06 11:50:00,fall camp practice #6,0.0,0.02,0.0,0.0,0.0,running back,camp
4087,pat/fg,True,2017-08-06 11:50:00,fall camp practice #6,0.0,0.0,0.02222222222222222,0.0,0.0,def end,camp
4086,indy,True,2017-08-06 11:55:00,fall camp practice #6,0.0,0.0,0.01111111111111111,0.0,0.0,def end,camp
4079,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.01,0.01,0.0,0.0,0.0,tight end,camp
4080,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.0,0.01111111111111111,0.0,0.0,0.0,def tackle,camp
4081,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.01,0.01,0.0,0.0,0.0,off guard,camp
4078,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.01,0.0,0.0,0.0,0.0,off tackle,camp
4083,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.01111111111111111,0.0,0.01111111111111111,0.0,0.0,def end,camp
4084,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.01111111111111111,0.0,0.0,0.0,0.0,linebacker,camp
4085,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.01,0.0,0.0,0.0,0.0,running back,camp
4082,indy,True,2017-08-06 12:00:00,fall camp practice #6,0.0,0.01,0.0,0.0,0.0,off tackle,camp
4077,otb,True,2017-08-06 12:05:00,fall camp practice #6,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,off tackle,camp
4076,otb,True,2017-08-06 12:05:00,fall camp practice #6,0.016666666666666666,0.0,0.0,0.0,0.0,running back,camp
4075,otb,True,2017-08-06 12:05:00,fall camp practice #6,0.0,0.0,0.008333333333333333,0.0,0.0,tight end,camp
4074,indy,True,2017-08-06 12:05:00,fall camp practice #6,0.0,0.009259259259259259,0.018518518518518517,0.009259259259259259,0.0,def end,camp
4073,otb,True,2017-08-06 12:05:00,fall camp practice #6,0.008333333333333333,0.024999999999999998,0.0,0.0,0.0,off tackle,camp
4072,indy,True,2017-08-06 12:05:00,fall camp practice #6,0.009259259259259259,0.0,0.0,0.0,0.0,def tackle,camp
4071,otb,True,2017-08-06 12:05:00,fall camp practice #6,0.0,0.008333333333333333,0.0,0.0,0.0,off guard,camp
4067,otb,True,2017-08-06 12:10:00,fall camp practice #6,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,tight end,camp
4070,otb,True,2017-08-06 12:10:00,fall camp practice #6,0.008333333333333333,0.0,0.0,0.0,0.0,running back,camp
4069,indy,True,2017-08-06 12:10:00,fall camp practice #6,0.0,0.009259259259259259,0.0,0.0,0.0,def end,camp
4068,otb,True,2017-08-06 12:10:00,fall camp practice #6,0.008333333333333333,0.0,0.0,0.0,0.0,off guard,camp
4066,inside/1on1,True,2017-08-06 12:25:00,fall camp practice #6,0.01,0.0,0.0,0.0,0.0,off tackle,camp
4065,inside/1on1,True,2017-08-06 12:25:00,fall camp practice #6,0.01,0.0,0.0,0.0,0.0,off tackle,camp
4064,inside,True,2017-08-06 12:25:00,fall camp practice #6,0.0,0.02,0.0,0.04,0.02,def end,camp
4063,inside/1on1,True,2017-08-06 12:25:00,fall camp practice #6,0.0,0.01,0.0,0.0,0.0,running back,camp
4062,inside,True,2017-08-06 12:25:00,fall camp practice #6,0.02,0.02,0.0,0.0,0.0,linebacker,camp
4061,inside,True,2017-08-06 12:25:00,fall camp practice #6,0.02,0.02,0.02,0.0,0.0,def tackle,camp
4060,inside/1on1,True,2017-08-06 12:25:00,fall camp practice #6,0.01,0.01,0.01,0.0,0.0,tight end,camp
4059,skell vs. def,True,2017-08-06 12:30:00,fall camp practice #6,0.0,0.0,0.016666666666666666,0.0,0.008333333333333333,tight end,camp
4058,skell vs. def,True,2017-08-06 12:30:00,fall camp practice #6,0.008333333333333333,0.0,0.0,0.0,0.0,off tackle,camp
4057,line games,True,2017-08-06 12:30:00,fall camp practice #6,0.0,0.0,0.0,0.027777777777777776,0.0,def end,camp
4056,skell vs. offense,True,2017-08-06 12:35:00,fall camp practice #6,0.013888888888888888,0.0,0.0,0.0,0.0,cornerback,camp
4053,team situation,True,2017-08-06 12:45:00,fall camp practice #6,0.0,0.0,0.01,0.0,0.0,tight end,camp
4052,team situation,True,2017-08-06 12:45:00,fall camp practice #6,0.0,0.0,0.01111111111111111,0.0,0.0,linebacker,camp
4055,team situation,True,2017-08-06 12:45:00,fall camp practice #6,0.0,0.01111111111111111,0.0,0.0,0.0,def end,camp
4054,team situation,True,2017-08-06 12:45:00,fall camp practice #6,0.0,0.01,0.0,0.0,0.0,off tackle,camp
4051,team situation,False,2017-08-06 12:50:00,fall camp practice #6,0.0,0.01111111111111111,0.0,0.0,0.0,def end,camp
4050,team situation,False,2017-08-06 12:50:00,fall camp practice #6,0.01111111111111111,0.0,0.0,0.0,0.0,cornerback,camp
4049,pass rush,False,2017-08-06 13:00:00,fall camp practice #6,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,def end,camp
4048,skell vs. def,False,2017-08-06 13:00:00,fall camp practice #6,0.008333333333333333,0.0,0.0,0.0,0.0,tight end,camp
4047,team w/ 3s,False,2017-08-06 13:10:00,fall camp practice #6,0.0125,0.0,0.0,0.0,0.0,off tackle,camp
4046,team vs. def,False,2017-08-06 13:15:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,tight end,camp
4045,team vs. def,False,2017-08-06 13:15:00,fall camp practice #6,0.0,0.005,0.0,0.0,0.0,running back,camp
4044,team vs. offense,False,2017-08-06 13:15:00,fall camp practice #6,0.0,0.005555555555555555,0.0,0.0,0.0,linebacker,camp
4043,team vs. offense,False,2017-08-06 13:15:00,fall camp practice #6,0.0,0.005555555555555555,0.0,0.0,0.0,def end,camp
4042,team vs. def,False,2017-08-06 13:15:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,off tackle,camp
4041,team vs. def,False,2017-08-06 13:15:00,fall camp practice #6,0.01,0.005,0.005,0.0,0.005,tight end,camp
4040,team vs. offense,False,2017-08-06 13:15:00,fall camp practice #6,0.005555555555555555,0.005555555555555555,0.0,0.0,0.0,safety,camp
4037,team vs. offense,False,2017-08-06 13:20:00,fall camp practice #6,0.005555555555555555,0.0,0.0,0.0,0.0,def end,camp
4035,team vs. def,False,2017-08-06 13:20:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,off tackle,camp
4036,team vs. def,False,2017-08-06 13:20:00,fall camp practice #6,0.0,0.005,0.0,0.0,0.0,running back,camp
4039,team vs. def,False,2017-08-06 13:20:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,wide receiver,camp
4038,team vs. offense,False,2017-08-06 13:20:00,fall camp practice #6,0.005555555555555555,0.0,0.005555555555555555,0.0,0.0,linebacker,camp
4034,team vs. offense,False,2017-08-06 13:25:00,fall camp practice #6,0.0,0.005555555555555555,0.0,0.0,0.0,cornerback,camp
4033,team vs. def,False,2017-08-06 13:25:00,fall camp practice #6,0.0,0.005,0.0,0.0,0.0,off guard,camp
4032,team vs. offense,False,2017-08-06 13:25:00,fall camp practice #6,0.0,0.005555555555555555,0.0,0.0,0.0,linebacker,camp
4031,team vs. offense,False,2017-08-06 13:25:00,fall camp practice #6,0.005555555555555555,0.005555555555555555,0.0,0.0,0.0,linebacker,camp
4030,team vs. offense,False,2017-08-06 13:25:00,fall camp practice #6,0.0,0.0,0.01111111111111111,0.0,0.0,def end,camp
4029,team vs. def,False,2017-08-06 13:25:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,off guard,camp
4021,team vs. offense,False,2017-08-06 13:30:00,fall camp practice #6,0.0,0.005555555555555555,0.0,0.0,0.0,safety,camp
4022,team vs. def,False,2017-08-06 13:30:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,off guard,camp
4023,team vs. def,False,2017-08-06 13:30:00,fall camp practice #6,0.0,0.0,0.005,0.0,0.0,off guard,camp
4020,team vs. offense,False,2017-08-06 13:30:00,fall camp practice #6,0.005555555555555555,0.0,0.0,0.0,0.0,def tackle,camp
4025,team vs. def,False,2017-08-06 13:30:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,off tackle,camp
4026,team vs. offense,False,2017-08-06 13:30:00,fall camp practice #6,0.005555555555555555,0.0,0.0,0.0,0.0,linebacker,camp
4027,team vs. def,False,2017-08-06 13:30:00,fall camp practice #6,0.0,0.005,0.0,0.0,0.0,running back,camp
4024,team vs. offense,False,2017-08-06 13:30:00,fall camp practice #6,0.005555555555555555,0.0,0.005555555555555555,0.0,0.0,cornerback,camp
4028,team vs. def,False,2017-08-06 13:30:00,fall camp practice #6,0.0,0.005,0.0,0.0,0.0,off tackle,camp
4014,team vs. offense,False,2017-08-06 13:35:00,fall camp practice #6,0.005555555555555555,0.0,0.0,0.0,0.0,linebacker,camp
4015,team vs. offense,False,2017-08-06 13:35:00,fall camp practice #6,0.0,0.005555555555555555,0.005555555555555555,0.0,0.0,linebacker,camp
4019,team vs. def,False,2017-08-06 13:35:00,fall camp practice #6,0.005,0.005,0.0,0.005,0.0,tight end,camp
4017,team vs. offense,False,2017-08-06 13:35:00,fall camp practice #6,0.005555555555555555,0.0,0.0,0.0,0.0,safety,camp
4018,team vs. offense,False,2017-08-06 13:35:00,fall camp practice #6,0.0,0.0,0.0,0.0,0.005555555555555555,def end,camp
4016,team vs. def,False,2017-08-06 13:35:00,fall camp practice #6,0.005,0.0,0.0,0.0,0.0,off tackle,camp
4013,pre,True,2017-08-07 09:35:00,fall camp practice #7,0.01,0.0,0.0,0.0,0.0,off tackle,camp
4012,pre,True,2017-08-07 09:35:00,fall camp practice #7,0.02,0.0,0.0,0.0,0.0,tight end,camp
4011,pat/fg,True,2017-08-07 09:40:00,fall camp practice #7,0.0,0.04,0.0,0.0,0.0,tight end,camp
4010,pat/fg,True,2017-08-07 09:40:00,fall camp practice #7,0.02,0.0,0.0,0.0,0.0,tight end,camp
4009,indy,True,2017-08-07 09:50:00,fall camp practice #7,0.009259259259259259,0.0,0.0,0.0,0.0,linebacker,camp
4008,indy,True,2017-08-07 09:50:00,fall camp practice #7,0.01,0.01,0.0,0.0,0.0,off tackle,camp
4007,indy,True,2017-08-07 09:50:00,fall camp practice #7,0.02,0.0,0.0,0.0,0.0,tight end,camp
4006,otb,True,2017-08-07 09:55:00,fall camp practice #7,0.008333333333333333,0.0,0.0,0.0,0.0,off tackle,camp
4005,vice pursuit,True,2017-08-07 10:05:00,fall camp practice #7,0.0,0.0,0.016666666666666666,0.0,0.0,safety,camp
3997,inside,True,2017-08-07 10:10:00,fall camp practice #7,0.02,0.0,0.0,0.0,0.0,def tackle,camp
3998,inside/1on1,True,2017-08-07 10:10:00,fall camp practice #7,0.0,0.01,0.0,0.0,0.0,off guard,camp
3999,1on1,True,2017-08-07 10:10:00,fall camp practice #7,0.0,0.025,0.0,0.0,0.0,cornerback,camp
4001,inside,True,2017-08-07 10:10:00,fall camp practice #7,0.0,0.02,0.0,0.0,0.0,def end,camp
4002,1on1,True,2017-08-07 10:10:00,fall camp practice #7,0.025,0.0,0.0,0.0,0.0,cornerback,camp
4003,inside,True,2017-08-07 10:10:00,fall camp practice #7,0.0,0.04,0.0,0.0,0.0,linebacker,camp
4004,inside/1on1,True,2017-08-07 10:10:00,fall camp practice #7,0.01,0.01,0.0,0.0,0.0,off tackle,camp
4000,inside/1on1,True,2017-08-07 10:10:00,fall camp practice #7,0.0,0.0,0.02,0.0,0.0,tight end,camp
3996,inside/1on1,True,2017-08-07 10:15:00,fall camp practice #7,0.0,0.0,0.0,0.0,0.01,tight end,camp
3995,inside,True,2017-08-07 10:15:00,fall camp practice #7,0.02,0.02,0.0,0.0,0.0,def end,camp
3994,inside/1on1,True,2017-08-07 10:15:00,fall camp practice #7,0.01,0.0,0.0,0.0,0.0,off tackle,camp
3993,inside/1on1,True,2017-08-07 10:15:00,fall camp practice #7,0.01,0.0,0.02,0.0,0.0,tight end,camp
3992,inside/1on1,True,2017-08-07 10:15:00,fall camp practice #7,0.0,0.01,0.0,0.0,0.0,running back,camp
3991,inside/1on1,True,2017-08-07 10:15:00,fall camp practice #7,0.0,0.01,0.0,0.0,0.0,off tackle,camp
3990,inside,True,2017-08-07 10:15:00,fall camp practice #7,0.02,0.0,0.0,0.0,0.0,def tackle,camp
3989,skell vs. def,True,2017-08-07 10:20:00,fall camp practice #7,0.0,0.008333333333333333,0.0,0.0,0.0,tight end,camp
3984,team situation,True,2017-08-07 10:35:00,fall camp practice #7,0.02,0.0,0.0,0.0,0.0,off guard,camp
3985,team situation,True,2017-08-07 10:35:00,fall camp practice #7,0.01111111111111111,0.0,0.0,0.0,0.0,linebacker,camp
3983,team situation,True,2017-08-07 10:35:00,fall camp practice #7,0.01111111111111111,0.0,0.0,0.0,0.0,def tackle,camp
3987,team situation,True,2017-08-07 10:35:00,fall camp practice #7,0.01111111111111111,0.0,0.0,0.0,0.0,def end,camp
3988,team situation,True,2017-08-07 10:35:00,fall camp practice #7,0.01,0.0,0.0,0.0,0.0,tight end,camp
3986,team situation,True,2017-08-07 10:35:00,fall camp practice #7,0.02,0.0,0.0,0.0,0.0,running back,camp
3982,team situation,False,2017-08-07 10:40:00,fall camp practice #7,0.01,0.0,0.0,0.0,0.0,off guard,camp
3981,skell vs. def,False,2017-08-07 10:50:00,fall camp practice #7,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,tight end,camp
3980,pass rush,False,2017-08-07 10:50:00,fall camp practice #7,0.027777777777777776,0.0,0.0,0.0,0.0,def end,camp
3979,team w/ 3s,False,2017-08-07 11:00:00,fall camp practice #7,0.0125,0.0125,0.0,0.0125,0.0,tight end,camp
3973,team vs. def,False,2017-08-07 11:05:00,fall camp practice #7,0.005,0.0,0.0,0.0,0.0,wide receiver,camp
3974,team vs. def,False,2017-08-07 11:05:00,fall camp practice #7,0.0,0.01,0.005,0.0,0.0,tight end,camp
3975,team vs. def,False,2017-08-07 11:05:00,fall camp practice #7,0.01,0.01,0.0,0.0,0.0,off tackle,camp
3976,team vs. offense,False,2017-08-07 11:05:00,fall camp practice #7,0.0,0.0,0.005555555555555555,0.0,0.0,linebacker,camp
3977,team vs. offense,False,2017-08-07 11:05:00,fall camp practice #7,0.005555555555555555,0.005555555555555555,0.0,0.0,0.0,def end,camp
3978,team vs. def,False,2017-08-07 11:05:00,fall camp practice #7,0.0,0.0,0.005,0.0,0.005,tight end,camp
3972,team vs. offense,False,2017-08-07 11:10:00,fall camp practice #7,0.005555555555555555,0.0,0.0,0.0,0.0,linebacker,camp
3971,team vs. def,False,2017-08-07 11:10:00,fall camp practice #7,0.0,0.005,0.005,0.005,0.0,off guard,camp
3970,team vs. offense,False,2017-08-07 11:10:00,fall camp practice #7,0.0,0.0,0.0,0.0,0.005555555555555555,safety,camp
3963,team vs. def,False,2017-08-07 11:15:00,fall camp practice #7,0.0,0.005,0.0,0.0,0.0,tight end,camp
3964,team vs. offense,False,2017-08-07 11:15:00,fall camp practice #7,0.005555555555555555,0.0,0.0,0.0,0.0,cornerback,camp
3965,team vs. offense,False,2017-08-07 11:15:00,fall camp practice #7,0.005555555555555555,0.0,0.0,0.0,0.0,def tackle,camp
3968,team vs. offense,False,2017-08-07 11:15:00,fall camp practice #7,0.005555555555555555,0.0,0.0,0.0,0.0,safety,camp
3967,team vs. offense,False,2017-08-07 11:15:00,fall camp practice #7,0.0,0.005555555555555555,0.0,0.0,0.0,linebacker,camp
3969,team vs. def,False,2017-08-07 11:15:00,fall camp practice #7,0.005,0.0,0.0,0.0,0.0,tight end,camp
3966,team vs. def,False,2017-08-07 11:15:00,fall camp practice #7,0.0,0.005,0.0,0.0,0.0,off guard,camp
3962,team vs. def,False,2017-08-07 11:20:00,fall camp practice #7,0.0,0.0,0.005,0.0,0.0,wide receiver,camp
3961,team vs. def,False,2017-08-07 11:20:00,fall camp practice #7,0.01,0.005,0.0,0.0,0.0,off guard,camp
3960,team vs. def,False,2017-08-07 11:20:00,fall camp practice #7,0.005,0.0,0.0,0.0,0.0,tight end,camp
3959,team vs. offense,False,2017-08-07 11:20:00,fall camp practice #7,0.005555555555555555,0.0,0.0,0.0,0.0,linebacker,camp
3958,team vs. offense,False,2017-08-07 11:20:00,fall camp practice #7,0.005555555555555555,0.0,0.0,0.0,0.0,def tackle,camp
3957,team vs. def,False,2017-08-07 11:20:00,fall camp practice #7,0.005,0.0,0.0,0.0,0.0,off tackle,camp
3956,team vs. offense,False,2017-08-07 11:20:00,fall camp practice #7,0.0,0.005555555555555555,0.0,0.0,0.0,linebacker,camp
3955,team vs. def,False,2017-08-07 11:20:00,fall camp practice #7,0.0,0.0,0.005,0.0,0.0,tight end,camp
3954,post-practice,False,2017-08-07 11:35:00,fall camp practice #7,0.0,0.0,0.025,0.0,0.0,off guard,camp
3953,run pursuit,True,2017-08-08 09:45:00,fall camp practice #8,0.0,0.01111111111111111,0.0,0.0,0.0,linebacker,camp
