,activity,before_break,date,event,h2,h3,h4,h5,pcode,player,ptype,type,day
899,team vs. scouts,pre,2017-10-25 17:00:00,S Methodist #2,0.0,0.0,0.0,0.0,og,off guard,offensive,wed/thurs,2017-10-25
898,team vs. scouts,pre,2017-10-25 17:00:00,S Methodist #2,1.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
897,team vs. scouts,pre,2017-10-25 17:00:00,S Methodist #2,2.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
896,team vs. scouts,pre,2017-10-25 17:00:00,S Methodist #2,1.0,0.0,0.0,0.0,ot,off tackle,offensive,wed/thurs,2017-10-25
900,team vs. scouts,pre,2017-10-25 17:00:00,S Methodist #2,0.0,1.0,0.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
895,team vs. scouts,pre,2017-10-25 17:10:00,S Methodist #2,1.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-10-25
894,team vs. scouts,pre,2017-10-25 17:10:00,S Methodist #2,0.0,0.0,0.0,0.0,og,off guard,offensive,wed/thurs,2017-10-25
893,team vs. scouts,pre,2017-10-25 17:15:00,S Methodist #2,2.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-10-25
892,team vs. scouts,pre,2017-10-25 17:15:00,S Methodist #2,1.0,0.0,0.0,0.0,og,off guard,offensive,wed/thurs,2017-10-25
891,team vs. scouts,pre,2017-10-25 17:15:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
890,pre,pre,2017-10-27 19:05:00,S Methodist Game,0.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
889,pre,pre,2017-10-27 19:10:00,S Methodist Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
888,pre,pre,2017-10-27 19:15:00,S Methodist Game,0.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
885,pre,pre,2017-10-27 19:30:00,S Methodist Game,0.0,0.0,0.0,1.0,wr,wide receiver,offensive,game,2017-10-27
887,pre,pre,2017-10-27 19:30:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
886,pre,pre,2017-10-27 19:30:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
884,pre,pre,2017-10-27 19:35:00,S Methodist Game,1.0,0.0,1.0,0.0,lb,linebacker,defensive,game,2017-10-27
883,pre,pre,2017-10-27 19:35:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
882,pre,pre,2017-10-27 19:35:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
881,pre,pre,2017-10-27 19:35:00,S Methodist Game,2.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
880,pre,pre,2017-10-27 19:35:00,S Methodist Game,0.0,1.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
879,pre,pre,2017-10-27 19:40:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
877,first half,pre,2017-10-27 20:00:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
878,first half,pre,2017-10-27 20:00:00,S Methodist Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
876,first half,pre,2017-10-27 20:05:00,S Methodist Game,1.0,1.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
875,first half,pre,2017-10-27 20:05:00,S Methodist Game,1.0,1.0,0.0,0.0,de,def end,defensive,game,2017-10-27
874,first half,pre,2017-10-27 20:10:00,S Methodist Game,1.0,1.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
873,first half,pre,2017-10-27 20:10:00,S Methodist Game,1.0,2.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
872,first half,pre,2017-10-27 20:10:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
871,first half,pre,2017-10-27 20:10:00,S Methodist Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
867,first half,pre,2017-10-27 20:15:00,S Methodist Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
868,first half,pre,2017-10-27 20:15:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
870,first half,pre,2017-10-27 20:15:00,S Methodist Game,1.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
869,first half,pre,2017-10-27 20:15:00,S Methodist Game,2.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
866,first half,pre,2017-10-27 20:20:00,S Methodist Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
865,first half,pre,2017-10-27 20:20:00,S Methodist Game,0.0,2.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
864,first half,pre,2017-10-27 20:20:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
863,first half,pre,2017-10-27 20:25:00,S Methodist Game,0.0,2.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
862,first half,pre,2017-10-27 20:25:00,S Methodist Game,4.0,1.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-27
861,first half,pre,2017-10-27 20:25:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
860,first half,pre,2017-10-27 20:35:00,S Methodist Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-10-27
859,first half,pre,2017-10-27 20:35:00,S Methodist Game,0.0,2.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
858,first half,pre,2017-10-27 20:35:00,S Methodist Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
857,first half,pre,2017-10-27 20:40:00,S Methodist Game,0.0,0.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-27
856,first half,pre,2017-10-27 20:40:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
855,first half,pre,2017-10-27 20:40:00,S Methodist Game,1.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
852,first half,pre,2017-10-27 20:45:00,S Methodist Game,1.0,1.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
851,first half,pre,2017-10-27 20:45:00,S Methodist Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
854,first half,pre,2017-10-27 20:45:00,S Methodist Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
853,first half,pre,2017-10-27 20:45:00,S Methodist Game,1.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
850,first half,pre,2017-10-27 20:50:00,S Methodist Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
849,first half,pre,2017-10-27 20:50:00,S Methodist Game,0.0,1.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
848,first half,pre,2017-10-27 20:50:00,S Methodist Game,0.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
847,first half,pre,2017-10-27 20:55:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
846,first half,pre,2017-10-27 20:55:00,S Methodist Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
845,first half,pre,2017-10-27 20:55:00,S Methodist Game,0.0,1.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
842,first half,pre,2017-10-27 21:00:00,S Methodist Game,1.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
843,first half,pre,2017-10-27 21:00:00,S Methodist Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
844,first half,pre,2017-10-27 21:00:00,S Methodist Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
841,first half,pre,2017-10-27 21:05:00,S Methodist Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
840,first half,pre,2017-10-27 21:05:00,S Methodist Game,1.0,0.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
839,first half,pre,2017-10-27 21:10:00,S Methodist Game,0.0,0.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
838,first half,pre,2017-10-27 21:10:00,S Methodist Game,1.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-10-27
837,first half,pre,2017-10-27 21:10:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
836,first half,pre,2017-10-27 21:10:00,S Methodist Game,0.0,2.0,1.0,0.0,te,tight end,offensive,game,2017-10-27
832,first half,pre,2017-10-27 21:15:00,S Methodist Game,1.0,1.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
833,first half,pre,2017-10-27 21:15:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
834,first half,pre,2017-10-27 21:15:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
835,first half,pre,2017-10-27 21:15:00,S Methodist Game,1.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
827,first half,pre,2017-10-27 21:20:00,S Methodist Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
828,first half,pre,2017-10-27 21:20:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
831,first half,pre,2017-10-27 21:20:00,S Methodist Game,2.0,0.0,0.0,1.0,qbrb,running back,offensive,game,2017-10-27
830,first half,pre,2017-10-27 21:20:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
829,first half,pre,2017-10-27 21:20:00,S Methodist Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
825,first half,pre,2017-10-27 21:25:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
824,first half,pre,2017-10-27 21:25:00,S Methodist Game,0.0,1.0,1.0,0.0,te,tight end,offensive,game,2017-10-27
826,first half,pre,2017-10-27 21:25:00,S Methodist Game,2.0,1.0,2.0,0.0,qbrb,running back,offensive,game,2017-10-27
823,first half,pre,2017-10-27 21:30:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
822,first half,pre,2017-10-27 21:30:00,S Methodist Game,0.0,0.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-27
821,first half,pre,2017-10-27 21:30:00,S Methodist Game,0.0,0.0,0.0,1.0,de,def end,defensive,game,2017-10-27
820,first half,pre,2017-10-27 21:30:00,S Methodist Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
819,first half,pre,2017-10-27 21:30:00,S Methodist Game,0.0,1.0,1.0,0.0,lb,linebacker,defensive,game,2017-10-27
818,first half,pre,2017-10-27 21:35:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
817,first half,pre,2017-10-27 21:35:00,S Methodist Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
816,first half,pre,2017-10-27 21:35:00,S Methodist Game,0.0,1.0,2.0,0.0,qbrb,running back,offensive,game,2017-10-27
813,first half,pre,2017-10-27 21:40:00,S Methodist Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
812,first half,pre,2017-10-27 21:40:00,S Methodist Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
815,first half,pre,2017-10-27 21:40:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
814,first half,pre,2017-10-27 21:40:00,S Methodist Game,0.0,0.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
811,second half,post,2017-10-27 21:55:00,S Methodist Game,1.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
810,second half,post,2017-10-27 22:00:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
809,second half,post,2017-10-27 22:00:00,S Methodist Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
808,second half,post,2017-10-27 22:05:00,S Methodist Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
807,second half,post,2017-10-27 22:05:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
806,second half,post,2017-10-27 22:05:00,S Methodist Game,0.0,1.0,0.0,0.0,de,def end,defensive,game,2017-10-27
805,second half,post,2017-10-27 22:05:00,S Methodist Game,2.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
804,second half,post,2017-10-27 22:10:00,S Methodist Game,1.0,1.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
803,second half,post,2017-10-27 22:10:00,S Methodist Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
802,second half,post,2017-10-27 22:15:00,S Methodist Game,0.0,1.0,0.0,0.0,de,def end,defensive,game,2017-10-27
801,second half,post,2017-10-27 22:20:00,S Methodist Game,0.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
800,second half,post,2017-10-27 22:20:00,S Methodist Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
799,second half,post,2017-10-27 22:25:00,S Methodist Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
794,second half,post,2017-10-27 22:30:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
795,second half,post,2017-10-27 22:30:00,S Methodist Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
797,second half,post,2017-10-27 22:30:00,S Methodist Game,0.0,0.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-27
796,second half,post,2017-10-27 22:30:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
798,second half,post,2017-10-27 22:30:00,S Methodist Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
793,second half,post,2017-10-27 22:35:00,S Methodist Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
792,second half,post,2017-10-27 22:35:00,S Methodist Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
791,second half,post,2017-10-27 22:40:00,S Methodist Game,1.0,0.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
790,second half,post,2017-10-27 22:40:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
789,second half,post,2017-10-27 22:40:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
788,second half,post,2017-10-27 22:45:00,S Methodist Game,1.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
786,second half,post,2017-10-27 22:45:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
787,second half,post,2017-10-27 22:45:00,S Methodist Game,1.0,0.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-27
785,second half,post,2017-10-27 22:50:00,S Methodist Game,0.0,1.0,0.0,0.0,de,def end,defensive,game,2017-10-27
784,second half,post,2017-10-27 22:55:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
783,second half,post,2017-10-27 22:55:00,S Methodist Game,2.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
782,second half,post,2017-10-27 22:55:00,S Methodist Game,0.0,1.0,0.0,0.0,de,def end,defensive,game,2017-10-27
780,second half,post,2017-10-27 23:00:00,S Methodist Game,0.0,1.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
781,second half,post,2017-10-27 23:00:00,S Methodist Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
779,second half,post,2017-10-27 23:05:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
778,second half,post,2017-10-27 23:05:00,S Methodist Game,2.0,0.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-27
777,second half,post,2017-10-27 23:10:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
776,second half,post,2017-10-27 23:10:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
775,second half,post,2017-10-27 23:15:00,S Methodist Game,1.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-10-27
774,second half,post,2017-10-27 23:15:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
773,second half,post,2017-10-27 23:20:00,S Methodist Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
772,second half,post,2017-10-27 23:20:00,S Methodist Game,1.0,1.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
771,second half,post,2017-10-27 23:25:00,S Methodist Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-27
770,second half,post,2017-10-27 23:25:00,S Methodist Game,1.0,1.0,1.0,0.0,qbrb,running back,offensive,game,2017-10-27
769,second half,post,2017-10-27 23:25:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
768,second half,post,2017-10-27 23:25:00,S Methodist Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-27
767,second half,post,2017-10-27 23:25:00,S Methodist Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-27
766,second half,post,2017-10-27 23:30:00,S Methodist Game,1.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
765,second half,post,2017-10-27 23:30:00,S Methodist Game,0.0,2.0,0.0,0.0,de,def end,defensive,game,2017-10-27
761,second half,post,2017-10-27 23:35:00,S Methodist Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-27
763,second half,post,2017-10-27 23:35:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
764,second half,post,2017-10-27 23:35:00,S Methodist Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-27
762,second half,post,2017-10-27 23:35:00,S Methodist Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-27
760,pre,pre,2017-10-31 15:40:00,Memphis #1,1.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-31
759,pre,pre,2017-10-31 15:40:00,Memphis #1,0.0,0.0,0.0,0.0,og,off guard,offensive,tues,2017-10-31
758,pre,pre,2017-10-31 15:40:00,Memphis #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-10-31
757,pat/fg,pre,2017-10-31 15:45:00,Memphis #1,1.0,0.0,0.0,0.0,og,off guard,offensive,tues,2017-10-31
756,pat/fg,pre,2017-10-31 15:45:00,Memphis #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
755,pat/fg,pre,2017-10-31 15:45:00,Memphis #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-31
753,indy,pre,2017-10-31 15:55:00,Memphis #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
754,indy,pre,2017-10-31 15:55:00,Memphis #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
752,indy,pre,2017-10-31 16:05:00,Memphis #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-31
751,indy,pre,2017-10-31 16:05:00,Memphis #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-31
750,indy,pre,2017-10-31 16:05:00,Memphis #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-31
749,indy,pre,2017-10-31 16:05:00,Memphis #1,0.0,1.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
748,indy,pre,2017-10-31 16:10:00,Memphis #1,0.0,1.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-31
747,indy,pre,2017-10-31 16:10:00,Memphis #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-31
742,team vs. scouts,pre,2017-10-31 16:20:00,Memphis #1,1.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
743,team vs. scouts,pre,2017-10-31 16:20:00,Memphis #1,0.0,1.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-31
746,1on1 then scouts,pre,2017-10-31 16:20:00,Memphis #1,1.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-31
745,1on1 then scouts,pre,2017-10-31 16:20:00,Memphis #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
744,1on1 then scouts,pre,2017-10-31 16:20:00,Memphis #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
741,1on1 then scouts,pre,2017-10-31 16:25:00,Memphis #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-31
740,1on1 then scouts,pre,2017-10-31 16:25:00,Memphis #1,0.0,1.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
739,team vs. scouts,pre,2017-10-31 16:25:00,Memphis #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
738,team vs. scouts,pre,2017-10-31 16:25:00,Memphis #1,0.0,0.0,1.0,0.0,te,tight end,offensive,tues,2017-10-31
737,1on1 then scouts,pre,2017-10-31 16:30:00,Memphis #1,1.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-31
736,team vs. scouts,pre,2017-10-31 16:30:00,Memphis #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-10-31
735,1on1 then scouts,post,2017-10-31 16:35:00,Memphis #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-31
734,run session,post,2017-10-31 16:45:00,Memphis #1,0.0,1.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
733,run session-blitz,post,2017-10-31 16:45:00,Memphis #1,2.0,0.0,0.0,0.0,wr,wide receiver,offensive,tues,2017-10-31
732,run session-blitz,post,2017-10-31 16:45:00,Memphis #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
729,run session-blitz,post,2017-10-31 16:50:00,Memphis #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-31
728,run session,post,2017-10-31 16:50:00,Memphis #1,1.0,0.0,0.0,1.0,cb,cornerback,defensive,tues,2017-10-31
731,run session,post,2017-10-31 16:50:00,Memphis #1,0.0,1.0,0.0,0.0,de,def end,defensive,tues,2017-10-31
730,run session-blitz,post,2017-10-31 16:50:00,Memphis #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
726,run session,post,2017-10-31 16:55:00,Memphis #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-31
725,run session,post,2017-10-31 16:55:00,Memphis #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-31
727,run session-blitz,post,2017-10-31 16:55:00,Memphis #1,1.0,1.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
724,skell vs. scouts,post,2017-10-31 17:00:00,Memphis #1,1.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
723,pass rush,post,2017-10-31 17:05:00,Memphis #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-31
722,team vs. scouts,post,2017-10-31 17:10:00,Memphis #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
721,team vs. scouts,post,2017-10-31 17:15:00,Memphis #1,1.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
719,team vs. scouts,post,2017-10-31 17:15:00,Memphis #1,1.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-31
720,team vs. scouts,post,2017-10-31 17:15:00,Memphis #1,1.0,0.0,0.0,0.0,og,off guard,offensive,tues,2017-10-31
718,team vs. scouts,post,2017-10-31 17:20:00,Memphis #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-31
717,team vs. scouts,post,2017-10-31 17:20:00,Memphis #1,2.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-31
716,team vs. scouts,post,2017-10-31 17:20:00,Memphis #1,0.0,1.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
715,team vs. scouts,post,2017-10-31 17:25:00,Memphis #1,1.0,0.0,0.0,1.0,de,def end,defensive,tues,2017-10-31
714,team vs. scouts,post,2017-10-31 17:25:00,Memphis #1,1.0,1.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-31
713,team vs. scouts,post,2017-10-31 17:25:00,Memphis #1,1.0,2.0,0.0,0.0,te,tight end,offensive,tues,2017-10-31
712,post-practice,post,2017-10-31 17:30:00,Memphis #1,2.0,1.0,1.0,1.0,te,tight end,offensive,tues,2017-10-31
711,pre,pre,2017-11-01 15:35:00,Memphis #2,0.0,0.0,0.0,0.0,og,off guard,offensive,wed/thurs,2017-11-01
709,pre,pre,2017-11-01 15:40:00,Memphis #2,0.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-11-01
710,pre,pre,2017-11-01 15:40:00,Memphis #2,1.0,0.0,0.0,0.0,te,tight end,offensive,wed/thurs,2017-11-01
708,pat/fg,pre,2017-11-01 15:45:00,Memphis #2,0.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-11-01
707,run fits,pre,2017-11-01 16:05:00,Memphis #2,0.0,1.0,1.0,0.0,de,def end,defensive,wed/thurs,2017-11-01
706,run fits,pre,2017-11-01 16:05:00,Memphis #2,1.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-11-01
705,indy,pre,2017-11-01 16:10:00,Memphis #2,1.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-11-01
704,skell vs. scouts,pre,2017-11-01 16:15:00,Memphis #2,0.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-11-01
703,team vs. scouts,pre,2017-11-01 16:30:00,Memphis #2,0.0,0.0,0.0,0.0,dt,def tackle,defensive,wed/thurs,2017-11-01
